concept_id	entry_id	dag	dag_translit	dag_translat	target_lang	target_lang_gltc	source	comment_source_entry	sep_entry_id	category_from_source	source_lexeme	translit_source	translit	translat_source	en_dict	ru_dict	comment_concept	comment_concept_source	comment_annotator	concept_source	donor_lang	donor_lang_gltc
9	78	азраил	NA	NA	Agul	aghu1253	zabitov2001	NA	2698	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	عزرائِيل	ˁazrāˀīl	ʕazrāʔīl	ангел смерти	NA	и. собств. м. Азраил (ангел смерти)	NA	NA	NA	zabitov2001	Arabic	stan1318
9	81	изреъил	NA	NA	Budukh	budu1248	zabitov2001	NA	2701	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	عزرائِيل	ˁazrāˀīl	ʕazrāʔīl	ангел смерти	NA	и. собств. м. Азраил (ангел смерти)	NA	NA	NA	zabitov2001	Arabic	stan1318
9	75	азраг1ил	NA	NA	Chamalal	cham1309	zabitov2001	NA	2696	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	عزرائِيل	ˁazrāˀīl	ʕazrāʔīl	ангел смерти	NA	и. собств. м. Азраил (ангел смерти)	NA	NA	NA	zabitov2001	Arabic	stan1318
9	80	израил	NA	NA	Dargwa	darg1241	zabitov2001	NA	2700	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	عزرائِيل	ˁazrāˀīl	ʕazrāʔīl	ангел смерти	NA	и. собств. м. Азраил (ангел смерти)	NA	NA	NA	zabitov2001	Arabic	stan1318
9	76	эзрияэл	NA	NA	Lak	lakk1252	zabitov2001	NA	2697	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	عزرائِيل	ˁazrāˀīl	ʕazrāʔīl	ангел смерти	NA	и. собств. м. Азраил (ангел смерти)	NA	NA	NA	zabitov2001	Arabic	stan1318
9	77	азраил	NA	NA	Lezgian	lezg1247	zabitov2001	NA	2698	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	عزرائِيل	ˁazrāˀīl	ʕazrāʔīl	ангел смерти	NA	и. собств. м. Азраил (ангел смерти)	NA	NA	NA	zabitov2001	Arabic	stan1318
9	82	гьазриъил	NA	NA	Rutul	rutu1240	zabitov2001	NA	2702	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	عزرائِيل	ˁazrāˀīl	ʕazrāʔīl	ангел смерти	NA	и. собств. м. Азраил (ангел смерти)	NA	NA	NA	zabitov2001	Arabic	stan1318
9	79	аьзраил	NA	NA	Tabasaran	taba1259	zabitov2001	NA	2699	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	عزرائِيل	ˁazrāˀīl	ʕazrāʔīl	ангел смерти	NA	и. собств. м. Азраил (ангел смерти)	NA	NA	NA	zabitov2001	Arabic	stan1318
9	83	азрейил	NA	NA	Udi	udii1243	zabitov2001	нидж.	2703	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	عزرائِيل	ˁazrāˀīl	ʕazrāʔīl	ангел смерти	NA	и. собств. м. Азраил (ангел смерти)	NA	NA	NA	zabitov2001	Arabic	stan1318
9	84	гьаьзреил	NA	ангел смерти	Udi	udii1243	zabitov2001	варт.	2704	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	عزرائِيل	ˁazrāˀīl	ʕazrāʔīl	ангел смерти	NA	и. собств. м. Азраил (ангел смерти)	NA	NA	NA	zabitov2001	Arabic	stan1318
10	89	джахIаннам	NA	NA	Agul	aghu1253	zabitov2001	NA	64	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	جهنّم	ǯahannam	jahannam	ад, геенна	NA	ад, преисподня, геенна;	NA	NA	NA	zabitov2001	Arabic	stan1318
10	85	жагьандаман	NA	NA	Avar	avar1256	zabitov2001	NA	61	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	جهنّم	ǯahannam	jahannam	ад, геенна	NA	ад, преисподня, геенна;	NA	NA	NA	zabitov2001	Arabic	stan1318
10	91	джаьгьаьннаьм	NA	NA	Budukh	budu1248	zabitov2001	NA	66	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	جهنّم	ǯahannam	jahannam	ад, геенна	NA	ад, преисподня, геенна;	NA	NA	NA	zabitov2001	Arabic	stan1318
10	86	жагьаннам	NA	NA	Lak	lakk1252	zabitov2001	NA	62	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	جهنّم	ǯahannam	jahannam	ад, геенна	NA	ад, преисподня, геенна;	NA	NA	NA	zabitov2001	Arabic	stan1318
10	88	жегьеннем	NA	NA	Lezgian	lezg1247	zabitov2001	NA	63	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	جهنّم	ǯahannam	jahannam	ад, геенна	NA	ад, преисподня, геенна;	NA	NA	NA	zabitov2001	Arabic	stan1318
10	90	джегьелем	NA	NA	Rutul	rutu1240	zabitov2001	NA	65	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	جهنّم	ǯahannam	jahannam	ад, геенна	NA	ад, преисподня, геенна;	NA	NA	NA	zabitov2001	Arabic	stan1318
10	87	жегьеннем	NA	NA	Tabasaran	taba1259	zabitov2001	NA	63	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	جهنّم	ǯahannam	jahannam	ад, геенна	NA	ад, преисподня, геенна;	NA	NA	NA	zabitov2001	Arabic	stan1318
10	92	джаьгьаьннаьм	NA	NA	Udi	udii1243	zabitov2001	NA	67	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	جهنّم	ǯahannam	jahannam	ад, геенна	NA	ад, преисподня, геенна;	NA	NA	NA	zabitov2001	Arabic	stan1318
11	102	джин	NA	NA	Agul	aghu1253	zabitov2001	NA	75	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	جنّ	ǯinn	jinn	(злой) дух; джинн, бес, демон	NA	собир.джинны, духи; демоны;	NA	NA	NA	zabitov2001	Arabic	stan1318
11	101	жин	NA	NA	Archi	arch1244	zabitov2001	NA	74	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	جنّ	ǯinn	jinn	(злой) дух; джинн, бес, демон	NA	собир.джинны, духи; демоны;	NA	NA	NA	zabitov2001	Arabic	stan1318
11	93	жен	NA	NA	Avar	avar1256	zabitov2001	NA	68	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	جنّ	ǯinn	jinn	(злой) дух; джинн, бес, демон	NA	собир.джинны, духи; демоны;	NA	NA	NA	zabitov2001	Arabic	stan1318
11	94	жин	NA	NA	Bezhta	bezh1248	zabitov2001	NA	69	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	جنّ	ǯinn	jinn	(злой) дух; джинн, бес, демон	NA	собир.джинны, духи; демоны;	NA	NA	NA	zabitov2001	Arabic	stan1318
11	104	джин	NA	NA	Budukh	budu1248	zabitov2001	NA	76	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	جنّ	ǯinn	jinn	(злой) дух; джинн, бес, демон	NA	собир.джинны, духи; демоны;	NA	NA	NA	zabitov2001	Arabic	stan1318
11	96	джинабе	NA	NA	Chamalal	cham1309	zabitov2001	NA	71	Религионзные понятия; названия существ и явлений, связанных с потусторонним миром	جنّ	ǯinn	jinn	(злой) дух; джинн, бес, демон	NA	собир.джинны, духи; демоны;	NA	NA	NA	zabitov2001	Arabic	stan1318
